pid,ud1,ud1_d,ud2,ud2_d,ud3,ud3_d,ud4,ud4_d,ud5,ud5_d,ud6,ud6_d,ud7,ud7_d
43,0,-0.0011160000000000059,1,0.05580400000000002,0,-0.03125,0,-0.023438000000000014,1,0.01897399999999999,1,0.03125,1,0.06473200000000001
44,0,-0.021204999999999974,1,0.05022300000000007,0,-0.02120500000000003,1,0.06026799999999999,0,-0.04910800000000004,1,0.015625,0,-0.05803499999999995
45,1,0.035714000000000024,0,-0.08705300000000005,1,0.06473200000000001,0,-0.011161000000000032,1,0.04910700000000007,0,-0.02120500000000003,0,-0.05022300000000002
46,0,-0.046875,0,-0.041295000000000026,1,0.018973000000000018,0,-0.04017799999999999,0,-0.10379500000000003,1,0.041295000000000026,0,-0.051339000000000024
47,0,-0.018973000000000018,1,0.010043999999999997,1,0.05803600000000003,1,0.02232099999999998,0,-0.023436999999999986,1,0.03459799999999996,0,-0.06026799999999999
48,1,0.046875,0,-0.04017900000000002,1,0.05134,0,-0.017857000000000012,1,0.035714000000000024,1,0.010043999999999997,0,-0.041294
49,0,-0.046875,1,0.017857000000000012,1,0.024553999999999965,0,-0.02957599999999999,1,0.013950999999999991,0,-0.045758999999999994,1,0.018973000000000018
50,0,-0.015625000000000028,1,0.06305800000000003,1,0.022878999999999983,0,-0.02790100000000001,1,0.08035700000000001,0,-0.021206000000000003,1,0.02232200000000001
51,0,-0.0011159999999999504,0,-0.05915200000000004,1,0.026786000000000032,1,0.07031199999999999,0,-0.007811999999999986,0,-0.056920000000000026,1,0.018973000000000018
52,1,0.029017999999999988,0,-0.04910700000000001,1,0.011160000000000003,0,-0.04017799999999999,1,0.027343000000000006,0,-0.03738800000000003,1,0.08705400000000002
53,0,-0.0011160000000000059,1,0.051339000000000024,0,-0.0033480000000000176,0,-0.046875,1,0.027343000000000006,0,-0.03850399999999998,1,0.026785999999999976
54,0,-0.02455400000000002,1,0.011161000000000032,0,-0.07477700000000004,1,0.013392999999999988,0,-0.023436999999999986,1,0.060267000000000015,0,-0.03459800000000002
55,0,-0.011160000000000003,0,-0.05357200000000001,0,-0.006137999999999977,1,0.030691999999999997,0,-0.068639,1,0.02288000000000001,0,-0.036831
56,0,-0.016741000000000006,1,0.02790200000000001,1,0.014509000000000022,0,-0.032366000000000034,1,0.011161000000000004,0,-0.01729899999999998,0,-0.013951000000000019
57,0,-0.04799200000000001,1,0.035715,1,0.01227700000000001,1,0.023436999999999986,0,-0.04017899999999999,1,0.016183000000000003,1,0.021764000000000006
58,1,0.026227999999999974,0,-0.03292399999999998,1,0.030133999999999994,0,-0.010044999999999998,0,-0.017857000000000012,0,-0.046875,1,0.0033480000000000176
59,0,-0.025668999999999997,1,0.009485999999999994,1,0.013950999999999991,0,-0.013392999999999988,0,-0.0022320000000000118,1,0.030134000000000022,0,-0.00892900000000002
60,0,-0.014508999999999994,0,-0.0013950000000000073,0,-0.029297000000000004,1,0.0016740000000000088,1,0.037946999999999995,0,-0.015066999999999997,1,0.015066999999999997
61,1,0.005021999999999999,1,0.084263,0,-0.063616,1,0.02288000000000001,0,-0.0072550000000000114,0,-0.06473199999999998,1,0.028459999999999985
62,0,-0.00837099999999999,0,-0.016741000000000006,0,-0.026228,1,0.001673999999999995,1,0.051898000000000014,0,-0.011161000000000004,1,0.020647
63,1,0.013392999999999988,1,0.03794600000000001,0,-0.017857000000000012,1,0.03236599999999998,0,-0.014508999999999966,1,0.03515599999999999,0,-0.036272
64,1,0.02399499999999999,1,0.07589299999999999,0,-0.02957599999999999,1,0.07477700000000004,0,-0.01953100000000002,0,-0.08203100000000002,1,0.061941000000000024
65,1,0.016741000000000006,0,-0.077567,1,0.07087100000000002,0,-0.06082599999999999,1,0.03627199999999997,0,-0.035155999999999965,1,0.027901999999999982
66,1,0.10211999999999999,0,-0.06863799999999998,1,0.021204999999999974,0,-0.04352699999999998,1,0.01897399999999999,0,-0.05580400000000002,1,0.03459800000000002
67,0,-0.023996000000000017,1,0.13560300000000003,0,-0.07198700000000002,1,0.066407,0,-0.06026799999999999,1,0.119977,0,-0.01729900000000001
68,0,-0.013392000000000015,1,0.21986500000000003,0,-0.14062400000000008,0,-0.03794699999999995,1,0.04436399999999996,1,0.08175200000000005,1,0.017298999999999953
69,1,0.16462,1,0.2075889999999999,0,-0.20479899999999995,1,0.15234400000000003,0,-0.220982,1,0.23493300000000006,0,-0.08705400000000008
70,1,0.26841499999999996,0,-0.14341499999999985,1,0.26729899999999995,0,-0.11104899999999995,0,-0.2008930000000001,1,0.1344869999999999,0,-0.2232139999999999
71,0,-0.16796900000000003,1,0.06417400000000006,1,0.17913,0,-0.06808100000000006,1,0.12611600000000012,0,-0.18191900000000005,1,0.02343699999999993
72,1,0.23102600000000006,0,-0.14648400000000006,1,0.10379500000000008,0,-0.13476600000000005,0,-0.495535,0,-0.061383999999999994,0,-0.07645099999999999
73,0,-0.05803600000000003,0,-0.005579999999999974,1,0.05022300000000002,1,0.08705299999999999,0,-0.06138300000000002,1,0.058035,0,-0.05133899999999997
74,1,0.06138400000000005,0,-0.046429,1,0.09499999999999997,1,0.015535999999999994,0,-0.06053599999999998,0,-0.06107100000000004,1,0.03375
75,1,0.02410699999999999,0,-0.04821399999999998,1,0.070714,0,-0.076965,0,-0.04142800000000002,1,0.008036000000000043,0,-0.054286
76,1,0.05142899999999995,0,-0.026071999999999984,1,0.05107100000000003,1,0.059643,0,-0.06017800000000001,1,0.05892799999999998,0,-0.03553499999999998
77,1,0.083393,0,-0.07053599999999999,1,0.04125000000000001,1,0.02232200000000001,0,-0.030536000000000008,1,0.049285999999999996,0,-0.05535800000000002
78,1,0.021785,0,-0.08982099999999998,0,-0.054107000000000016,1,0.028929000000000038,0,-0.015715000000000034,0,-0.05124999999999996,0,-0.0044640000000000235
79,1,0.019428999999999974,0,-0.036964,1,0.01732100000000003,0,-0.02537500000000001,1,0.064661,0,-0.036785999999999985,1,0.007678999999999991
80,0,-0.03857100000000002,1,0.013571,0,-0.019642999999999994,1,0.020178999999999975,0,-0.01392899999999997,1,0.019999999999999962,0,-0.013749999999999984
81,0,-0.03071400000000002,1,0.023392000000000024,1,0.054464999999999986,1,0.018928,0,-0.013749999999999984,1,0.01946500000000001,0,-0.030893000000000004
82,1,0.041607000000000005,1,0.00874999999999998,1,0.034463999999999995,0,-0.034107,1,0.0014290000000000136,1,0.05607099999999998,0,-0.00874999999999998
83,0,-0.02767900000000001,1,0.07589299999999999,0,-0.036964,1,0.006606999999999974,0,-0.048392999999999964,1,0.023214000000000012,0,-0.023214000000000012
84,1,0.06107100000000004,0,-0.03607100000000002,1,0.028928999999999983,0,-0.028749999999999998,1,0.09803499999999998,0,-0.042677999999999994,1,0.045357000000000036
85,0,-0.011963999999999975,1,0.04749999999999993,0,-0.06285699999999994,1,0.01232099999999997,1,0.12910700000000003,0,-0.08142800000000006,1,0.050535
86,0,-0.025000000000000022,1,0.09035799999999994,0,-0.011785999999999963,1,0.09714299999999998,0,-0.04196499999999992,1,0.168929,1,0.0039279999999999315
87,1,0.08696499999999996,1,0.23696400000000006,0,-0.10285800000000012,1,0.010893000000000042,1,0.1064290000000001,0,-0.08374999999999999,1,0.2549999999999999
88,0,-0.01035699999999995,1,0.21017900000000012,0,-0.03371500000000016,0,-0.17039199999999988,1,0.15678599999999987,0,-0.2996429999999999,1,0.0003569999999999407
89,1,0.17499999999999982,0,-0.176072,1,0.1100000000000001,0,-0.08535700000000013,1,0.2546430000000002,1,0.14464199999999994,0,-0.05785700000000005
90,1,0.31071399999999993,0,-0.185357,1,0.16035700000000008,1,0.026070999999999955,1,0.263568,0,-0.014282000000000128,1,0.37035700000000027
91,0,-0.07714299999999996,1,0.4892820000000002,0,-0.3393170000000003,0,-0.02389299999999972,0,-0.37392800000000026,1,0.24285600000000018,0,-0.25321399999999983
92,0,-0.18857100000000004,1,0.08785700000000007,1,0.35964300000000016,0,-0.22960800000000026,1,0.25282099999999996,0,-0.43285600000000013,0,-0.08357199999999976
93,0,-0.191071,1,0.12250000000000005,1,0.22857100000000008,1,0.324643,0,-0.2121430000000002,1,0.4985710000000001,0,-0.09928600000000021
94,1,0.28464199999999984,0,-0.1392859999999998,1,0.476429,0,-0.3842859999999999,1,0.1642859999999997,1,0.41178500000000007,0,-0.28321299999999994
95,0,-0.18678499999999998,1,0.22285599999999972,0,-0.030713999999999686,0,-0.16857100000000003,1,0.4257139999999997,0,-0.19928599999999985,1,0.340357
96,1,0.8632139999999997,0,-0.08499999999999996,1,0.4103570000000003,1,0.07642400000000027,1,0.3967899999999993,0,-0.508572,1,0.08035700000000023
97,0,-0.33357100000000006,1,0.8307129999999994,1,1.772856,1,0.06571400000000072,0,-1.3582130000000001,1,0.5785710000000002,0,-0.2021430000000004
98,1,0.996785,0,-0.39928600000000003,1,0.5967859999999998,0,-1.020714,1,0.268929,0,-1.7417850000000001,0,-0.003570999999999991
99,0,-0.19035700000000055,1,1.2928550000000003,0,-0.2682139999999995,1,0.7064279999999998,0,-0.28428500000000057,1,0.9449990000000001,0,-0.18035699999999988
100,0,-0.4739279999999999,1,0.2564289999999998,0,-0.9399989999999994,1,0.9310700000000001,0,-0.1653570000000002,0,-0.7864279999999999,0,-0.8864270000000003
101,0,-1.6046409999999995,1,0.7535699999999999,0,-0.670356,1,0.696428,0,-1.0892850000000003,1,0.698928,0,-0.508928
102,1,0.284643,0,-0.585,1,0.8682129999999999,0,-0.6928559999999999,1,0.8767849999999999,0,-0.09071400000000018,1,0.40000000000000036
103,1,0.4692850000000002,0,-0.47214199999999984,1,0.10749999999999993,1,0.791785,0,-0.3064290000000005,1,0.009643000000000512,1,0.5910349999999998
104,1,0.5328559999999998,0,-0.24428499999999964,1,0.19964199999999988,1,0.6917860000000005,1,0.125,1,0.6024989999999999,0,-0.26964200000000016
105,1,0.5214290000000004,0,-0.5407140000000004,1,0.7053560000000001,1,0.1225000000000005,0,-0.6174990000000005,1,0.3619279999999998,0,-0.49157099999999954
106,1,1.7285690000000002,1,0.9371449999999992,0,-0.15999899999999911,0,-1.0889310000000005,1,0.6475000000000009,1,0.2892879999999991,0,-0.49107399999999934
107,1,0.9353549999999995,0,-0.7410689999999995,1,1.102640000000001,0,-0.9690690000000011,0,-0.04857099999999903,1,0.660715999999999,0,-0.8021449999999994
108,1,1.7792860000000008,0,-0.4885769999999994,1,1.4057169999999992,0,-0.6078580000000002,1,0.6089300000000009,0,-0.6260720000000006,1,0.632498
109,1,0.05535899999999927,1,0.9257100000000005,0,-0.7771419999999996,1,1.3003520000000002,0,-0.875705,1,0.7639239999999994,0,-1.0475019999999997
110,1,0.41642500000000027,0,-0.8392850000000003,1,0.9124660000000002,0,-0.7038919999999997,1,0.518929,0,-1.1610700000000005,1,0.7121400000000015
111,1,2.477492999999999,0,-0.3871359999999999,0,-1.4057169999999992,1,1.0785679999999989,0,-0.2117830000000005,1,1.2846410000000006,0,-1.2885639999999992
112,1,1.8642830000000004,0,-1.0403520000000004,1,0.47713699999999903,0,-1.523567,1,1.051426000000001,0,-0.5025019999999998,1,1.7917899999999989
113,1,4.096065999999999,0,-0.41964300000000065,1,2.688213000000001,1,1.0810710000000014,0,-2.7124960000000016,1,1.7757119999999986,0,-0.25
114,0,-1.9142870000000016,1,1.7424990000000022,0,-0.36142300000000205,1,1.4603520000000003,1,0.15643299999999982,0,-1.408577000000001,1,1.6440760000000019
115,1,1.6174910000000011,1,1.248037,0,-2.571242999999999,1,0.21178299999999695,0,-1.8278699999999972,0,-1.6106990000000003,0,-0.35971500000000134
116,1,0.7307120000000005,0,-2.7284250000000014,1,1.401287,0,-1.2508969999999984,0,-2.6473190000000013,1,1.430358,0,-1.7664259999999992
117,1,1.5546430000000004,0,-1.2382190000000008,0,-0.09535400000000038,0,-1.2753549999999994,1,2.618214,0,-1.2496410000000004,1,0.31249899999999897
118,0,-1.3717819999999996,1,0.9003549999999994,1,1.266426000000001,1,1.9032139999999984,0,-0.05607399999999885,0,-2.0017770000000006,1,0.7921399999999998
119,1,0.8296420000000033,0,-0.34642700000000204,1,1.8203549999999993,0,-0.6039250000000003,1,1.8329260000000005,0,-0.7807840000000006,1,0.35928499999999985
120,0,-0.37571399999999855,0,-1.571427,0,-0.23992900000000006,1,1.6502839999999992,0,-1.0228560000000009,1,0.9871420000000022,0,-0.7682129999999994
121,1,0.18357200000000162,1,2.476426,0,-0.1882140000000021,1,2.5332350000000012,0,-0.9924999999999997,1,1.4220000000000006,0,-0.31200000000000117
122,0,-0.6774999999999984,1,2.2049999999999983,0,-1.2949999999999982,1,1.129999999999999,0,-1.192499999999999,0,-0.40249999999999986,1,2.7699999999999996
123,1,3.004999999999999,0,-3.063749999999999,1,1.8112499999999976,0,-2.0,1,0.7875000000000014,1,2.4400000000000013,1,0.7799999999999976
124,1,2.030000000000001,0,-2.6900000000000013,1,1.557500000000001,0,-1.3049999999999997,1,2.3500000000000014,0,-1.875,1,1.5599999999999952
125,0,-1.7124999999999986,0,-1.4050000000000011,1,3.0,0,-4.357499999999998,1,0.46499999999999986,0,-3.344999999999999,1,2.41
126,1,2.1724999999999994,0,-1.8374999999999986,1,0.28749999999999787,1,3.09,0,-2.5574999999999974,1,1.7399999999999984,0,-0.9199999999999982
127,0,-2.535,1,0.6774999999999984,0,-3.072499999999998,1,1.2424999999999997,0,-2.0,1,0.317499999999999,1,3.0075000000000003
128,1,1.4924999999999997,0,-1.9375,0,-2.6525,0,-0.8499999999999979,1,2.5174999999999983,0,-2.0924999999999976,1,0.889999999999997
129,1,0.19500000000000028,1,1.9175000000000004,1,1.2850000000000001,0,-0.28000000000000114,0,-1.307500000000001,1,3.1099999999999994,1,0.120000000000001
130,1,0.4875000000000007,0,-1.8425000000000011,0,-1.2925000000000004,1,1.5050000000000026,0,-0.6550000000000011,1,1.8825000000000003,1,0.8399999999999999
131,1,0.317499999999999,1,1.8500000000000014,1,2.759999999999998,1,0.012500000000002842,1,1.2325000000000017,0,-1.0225000000000009,1,1.707499999999996
132,1,2.259999999999998,0,-0.18249999999999744,0,-3.2749999999999986,1,0.11499999999999488,1,1.5,1,3.082500000000003,0,-1.4350000000000023
133,1,1.6425000000000054,0,-3.375,1,2.479999999999997,0,-1.0150000000000006,1,3.157499999999999,1,1.8000000000000043,0,-1.5225000000000009
134,0,-0.1524999999999963,1,1.7624999999999957,0,-1.7974999999999994,1,2.5075000000000003,0,-6.027499999999996,1,4.460000000000001,1,0.8049999999999997
135,1,1.2250000000000014,0,-4.195,1,1.9575000000000031,1,1.3674999999999997,0,-3.980000000000004,1,6.93,1,0.5600000000000023
136,0,-2.1325000000000003,1,2.030000000000001,1,4.274999999999999,1,2.1925000000000026,1,2.8674999999999997,0,-2.3249999999999957,1,0.42499999999999716
137,1,1.1400000000000006,0,-5.157499999999999,1,1.7250000000000014,0,-9.050000000000004,1,3.1325000000000003,0,-9.497499999999995,1,2.7724999999999937
138,1,2.780000000000001,1,0.34250000000000114,1,4.875,0,-0.31750000000000256,1,5.545000000000002,0,-2.075000000000003,1,3.020000000000003
139,1,2.0625,0,-1.7025000000000006,1,2.770000000000003,0,-6.5075,0,-3.104999999999997,1,5.377499999999998,1,3.4649999999999963
140,1,1.5049999999999955,0,-4.924999999999997,1,3.907499999999999,0,-0.8175000000000026,1,4.472500000000004,0,-1.1574999999999989,1,7.449999999999996
141,1,0.9074999999999989,1,9.735,1,4.642499999999998,0,-2.0024999999999977,1,3.730000000000004,0,-3.802499999999995,1,4.634999999999991
142,0,-12.837500000000006,1,7.305000000000007,0,-13.627500000000005,1,7.435000000000009,0,-13.400000000000006,1,15.670000000000002,1,7.959999999999994
143,1,18.54249999999999,0,-4.472499999999997,1,20.650000000000006,1,1.8049999999999926,1,10.150000000000006,0,-1.0499999999999972,1,9.372500000000002
144,0,-18.580000000000013,0,-5.97999999999999,1,17.560000000000002,0,-15.63000000000001,1,10.260000000000005,0,-5.180000000000007,1,9.39
145,1,14.280000000000001,0,-8.86,1,15.329999999999998,0,-11.199999999999989,1,3.4099999999999966,0,-19.010000000000005,1,3.730000000000004
146,1,12.405000000000001,1,1.8449999999999989,0,-4.6299999999999955,0,-7.440000000000012,1,4.680000000000007,0,-3.9099999999999966,1,16.42
147,1,7.1299999999999955,0,-6.700000000000017,1,6.5400000000000205,0,-1.450000000000017,1,9.150000000000006,0,-13.75,0,-1.4300000000000068
148,1,15.900000000000006,1,8.490000000000009,0,-3.460000000000008,1,17.609999999999985,0,-9.699999999999989,1,12.259999999999991,0,-19.599999999999994
149,1,13.159999999999997,1,1.5,0,-16.210000000000008,1,2.8799999999999955,0,-12.329999999999984,1,28.340000000000003,0,-19.480000000000018
150,0,-23.460000000000008,1,6.680000000000007,0,-11.650000000000006,1,13.620000000000005,0,-21.150000000000006,1,21.539999999999992,1,20.5
151,0,-18.659999999999997,1,8.900000000000006,0,-25.230000000000018,1,17.54000000000002,0,-20.870000000000005,1,14.829999999999984,0,-1.6899999999999977
152,0,-9.01000000000002,1,4.300000000000011,0,-13.099999999999994,0,-7.3500000000000085,1,29.480000000000004,0,-9.189999999999998,1,8.52000000000001
153,1,6.050000000000011,1,8.519999999999982,0,-6.069999999999993,1,5.460000000000008,1,0.22999999999998977,1,7.780000000000001,1,10.379999999999995
154,1,10.439999999999998,0,-5.280000000000001,0,-12.319999999999993,0,-4.849999999999994,1,15.699999999999989,0,-12.139999999999986,0,-1.4799999999999898
155,1,8.75,0,-13.820000000000022,1,19.51000000000002,1,3.030000000000001,1,8.680000000000007,0,-5.5800000000000125,0,-10.620000000000005
156,1,1.5,1,12.5,0,-10.780000000000001,0,-1.7700000000000102,0,-13.509999999999991,1,9.549999999999983,0,-9.289999999999992
157,1,1.3000000000000114,1,20.419999999999987,1,3.4000000000000057,1,19.94999999999999,0,-2.4499999999999886,1,22.359999999999985,0,-15.019999999999982
158,0,-11.01000000000002,1,18.82000000000002,0,-9.730000000000018,1,12.550000000000011,0,-7.180000000000007,1,14.789999999999992,0,-14.469999999999999
159,1,35.56999999999999,0,-21.149999999999977,0,-15.230000000000018,1,0.14000000000001478,1,16.580000000000013,0,-11.710000000000008,1,16.819999999999993
160,1,2.1699999999999875,0,-9.73999999999998,1,4.539999999999992,0,-5.909999999999997,1,3.1399999999999864,0,-29.389999999999986,1,3.009999999999991
