time,open,high,low,close,Volume
2025-03-21 19:37:00,196.3900,196.4300,196.3200,196.4000,175
2025-03-21 19:38:00,196.3750,196.4300,196.3750,196.4000,114
2025-03-21 19:39:00,196.3800,196.3900,196.3550,196.3550,127
2025-03-21 19:40:00,196.3550,196.3900,196.3200,196.3600,37
2025-03-21 19:41:00,196.3400,196.4288,196.3400,196.4288,197
2025-03-21 19:42:00,196.3800,196.4300,196.3422,196.3850,220
2025-03-21 19:43:00,196.3600,196.4300,196.3500,196.4000,161
2025-03-21 19:44:00,196.3900,196.4279,196.3500,196.3900,966
2025-03-21 19:45:00,196.3900,196.4000,196.3300,196.3300,971
2025-03-21 19:46:00,196.4300,196.4300,196.3300,196.4200,167
2025-03-21 19:47:00,196.3402,196.6371,196.3400,196.3800,7523
2025-03-21 19:48:00,196.5000,196.6400,196.4950,196.4950,190
2025-03-21 19:49:00,196.6400,196.6400,196.3500,196.5500,1078
2025-03-21 19:50:00,196.5000,196.6400,196.3600,196.5100,337
2025-03-21 19:51:00,196.6100,196.6100,196.3600,196.5100,374
2025-03-21 19:52:00,196.5500,196.6100,196.3662,196.6100,390
2025-03-21 19:53:00,196.5000,196.6100,196.4300,196.4900,254
2025-03-21 19:54:00,196.4900,196.6100,196.4419,196.5250,660
2025-03-21 19:55:00,196.5000,196.5500,196.4400,196.5000,68
2025-03-21 19:56:00,196.5100,196.6100,196.5000,196.5200,369
2025-03-21 19:57:00,196.5600,196.6399,196.5500,196.6399,256
2025-03-21 19:58:00,196.5950,196.6500,196.5950,196.6000,507
2025-03-21 19:59:00,196.6200,196.6975,196.5600,196.6500,581
